날짜,PM10_MIN,PM10_MAX,PM10_AVG
2018-05-30,0.0,60.0,26.4
2018-05-31,0.0,98.0,38.2
2018-06-01,0.0,105.0,37.8
2018-06-02,0.0,113.0,29.2
2018-06-03,0.0,83.0,29.8
2018-06-04,5.0,88.0,32.7
2018-06-05,7.0,64.0,35.6
2018-06-06,20.0,69.0,38.7
2018-06-07,15.0,68.0,36.3
2018-06-08,5.0,51.0,28.1
2018-06-09,0.0,58.0,31.1
2018-06-10,0.0,37.0,8.1
2018-06-11,0.0,44.0,9.1
2018-06-12,0.0,39.0,10.2
2018-06-13,0.0,55.0,22.6
2018-06-14,0.0,48.0,21.3
2018-06-15,0.0,16.0,4.5
2018-06-16,0.0,50.0,18.7
2018-06-17,6.0,62.0,32.1
2018-06-18,12.0,61.0,32.3
2018-06-19,1.0,52.0,30.8
2018-06-20,1.0,97.0,35.2
2018-06-21,16.0,56.0,32.4
2018-06-22,10.0,70.0,31.5
2018-06-23,7.0,62.0,32.9
2018-06-24,22.0,72.0,42.0
2018-06-25,11.0,74.0,42.5
2018-06-26,0.0,76.0,32.8
2018-06-27,0.0,58.0,22.0
2018-06-28,0.0,45.0,20.2
2018-06-29,0.0,58.0,25.4
2018-06-30,0.0,71.0,39.4
2018-07-01,0.0,15.0,4.3
2018-07-02,0.0,16.0,3.7
2018-07-03,0.0,36.0,7.9
2018-07-04,1.0,52.0,19.0
2018-07-05,0.0,36.0,13.9
2018-07-06,0.0,17.0,4.0
2018-07-07,0.0,58.0,8.0
2018-07-08,0.0,39.0,11.8
2018-07-09,0.0,24.0,7.4
2018-07-10,0.0,42.0,19.8
2018-07-11,9.0,39.0,23.7
2018-07-12,8.0,39.0,20.0
2018-07-13,2.0,34.0,16.3
2018-07-14,0.0,34.0,17.0
2018-07-15,0.0,35.0,19.1
2018-07-16,6.0,50.0,23.2
2018-07-17,9.0,45.0,26.7
2018-07-18,16.0,68.0,31.8
2018-07-19,5.0,41.0,24.7
2018-07-20,11.0,66.0,30.7
2018-07-21,0.0,78.0,31.6
2018-07-22,3.0,92.0,28.0
2018-07-23,7.0,51.0,27.8
2018-07-24,9.0,86.0,34.2
2018-07-25,0.0,105.0,25.1
2018-07-26,14.0,54.0,32.5
2018-07-27,13.0,74.0,35.2
2018-07-28,0.0,53.0,30.0
2018-07-29,0.0,30.0,10.5
2018-07-30,0.0,35.0,8.4
2018-07-31,0.0,45.0,17.0
2018-08-01,12.0,50.0,30.6
2018-08-02,5.0,63.0,36.1
2018-08-03,10.0,69.0,37.6
2018-08-04,4.0,45.0,22.1
2018-08-05,3.0,39.0,20.5
2018-08-06,0.0,46.0,25.9
2018-08-07,0.0,54.0,16.6
2018-08-08,0.0,37.0,21.1
2018-08-09,3.0,50.0,20.5
2018-08-10,0.0,39.0,14.1
2018-08-11,0.0,38.0,10.9
2018-08-12,0.0,42.0,14.3
2018-08-13,5.0,44.0,25.7
2018-08-14,0.0,101.0,23.7
2018-08-15,0.0,43.0,27.0
2018-08-16,0.0,29.0,7.4
2018-08-17,0.0,43.0,11.8
2018-08-18,0.0,43.0,13.7
2018-08-19,0.0,44.0,19.8
2018-08-20,10.0,53.0,28.7
2018-08-21,0.0,58.0,19.0
2018-08-22,0.0,52.0,19.3
2018-08-23,0.0,33.0,11.2
2018-08-24,0.0,19.0,6.1
2018-08-25,0.0,46.0,18.0
2018-08-26,0.0,41.0,14.2
2018-08-27,0.0,47.0,13.0
2018-08-28,0.0,47.0,16.6
2018-08-29,0.0,35.0,7.9
2018-08-30,7.0,42.0,24.7
2018-08-31,0.0,40.0,19.4
2018-09-01,0.0,42.0,14.8
2018-09-02,0.0,40.0,11.9
2018-09-03,0.0,50.0,14.0
2018-09-04,0.0,44.0,13.9
2018-09-05,0.0,48.0,23.3
2018-09-06,3.0,59.0,28.3
2018-09-07,0.0,47.0,19.8
2018-09-08,0.0,102.0,21.7
2018-09-09,0.0,39.0,19.3
2018-09-10,0.0,23.0,10.8
2018-09-11,0.0,32.0,11.2
2018-09-12,0.0,30.0,14.5
2018-09-13,0.0,36.0,18.1
2018-09-14,0.0,44.0,16.9
2018-09-15,0.0,48.0,15.6
2018-09-16,9.0,53.0,31.1
2018-09-17,8.0,43.0,23.2
2018-09-18,11.0,60.0,31.2
2018-09-19,0.0,88.0,38.9
2018-09-20,0.0,96.0,21.9
2018-09-21,0.0,37.0,10.0
2018-09-22,0.0,52.0,28.4
2018-09-23,4.0,45.0,25.8
2018-09-24,0.0,41.0,14.3
2018-09-25,0.0,100.0,16.1
2018-09-26,0.0,27.0,8.9
2018-09-27,0.0,54.0,6.4
2018-09-28,0.0,50.0,14.6
2018-09-29,0.0,30.0,13.6
2018-09-30,0.0,52.0,16.8
2018-10-01,1.0,37.0,14.8
2018-10-02,7.0,37.0,23.0
2018-10-03,8.0,47.0,22.0
2018-10-04,0.0,51.0,18.3
2018-10-05,0.0,19.0,8.4
2018-10-06,0.0,121.0,6.5
2018-10-07,5.0,51.0,24.1
2018-10-08,4.0,45.0,22.4
2018-10-09,8.0,46.0,23.7
2018-10-10,0.0,26.0,9.8
2018-10-11,8.0,29.0,16.7
2018-10-12,0.0,37.0,20.3
2018-10-13,0.0,73.0,28.4
2018-10-14,0.0,76.0,28.6
2018-10-15,15.0,115.0,50.1
2018-10-16,0.0,95.0,38.1
2018-10-17,0.0,104.0,32.9
2018-10-18,0.0,68.0,16.7
2018-10-19,0.0,62.0,20.7
2018-10-20,5.0,101.0,37.5
2018-10-21,8.0,91.0,35.8
2018-10-22,16.0,98.0,43.9
2018-10-23,0.0,89.0,44.6
2018-10-24,0.0,94.0,37.9
2018-10-25,8.0,78.0,35.9
2018-10-26,0.0,50.0,25.8
2018-10-27,0.0,76.0,22.8
2018-10-28,1.0,39.0,15.5
2018-10-29,0.0,45.0,12.5
2018-10-30,0.0,49.0,22.1
2018-10-31,0.0,51.0,21.0
2018-11-01,9.0,131.0,27.3
2018-11-02,0.0,97.0,40.4
2018-11-03,18.0,99.0,45.4
2018-11-04,10.0,90.0,34.9
2018-11-05,0.0,100.0,56.0
2018-11-06,60.0,184.0,105.0
2018-11-07,10.0,167.0,75.1
2018-11-08,0.0,44.0,13.5
2018-11-09,0.0,94.0,38.4
2018-11-10,41.0,112.0,74.5
2018-11-11,21.0,112.0,72.5
2018-11-12,10.0,63.0,31.6
2018-11-13,23.0,72.0,40.0
2018-11-14,10.0,55.0,35.6
2018-11-15,35.0,82.0,49.9
2018-11-16,43.0,78.0,59.1
2018-11-17,22.0,60.0,34.4
2018-11-18,21.0,54.0,36.5
2018-11-19,41.0,83.0,58.0
2018-11-20,24.0,66.0,40.1
2018-11-21,12.0,65.0,35.4
2018-11-22,9.0,40.0,20.7
2018-11-23,10.0,47.0,24.9
2018-11-24,9.0,73.0,27.5
2018-11-25,26.0,71.0,54.4
2018-11-26,49.0,92.0,69.7
2018-11-27,68.0,202.0,109.4
2018-11-28,46.0,178.0,88.2
2018-11-29,32.0,92.0,63.9
2018-11-30,24.0,81.0,52.3
2018-12-01,24.0,69.0,46.3
2018-12-02,28.0,62.0,41.3
2018-12-03,18.0,93.0,44.3
2018-12-04,9.0,50.0,33.3
2018-12-05,13.0,48.0,26.6
2018-12-06,20.0,60.0,35.7
2018-12-07,8.0,52.0,23.0
2018-12-08,2.0,36.0,21.2
2018-12-09,2.0,32.0,20.8
2018-12-10,18.0,76.0,39.5
2018-12-11,26.0,91.0,47.1
2018-12-12,29.0,95.0,48.7
2018-12-13,23.0,70.0,43.3
2018-12-14,18.0,57.0,35.1
2018-12-15,36.0,122.0,73.5
2018-12-16,50.0,120.0,73.4
2018-12-17,54.0,130.0,82.4
2018-12-18,29.0,86.0,51.6
2018-12-19,29.0,74.0,52.5
2018-12-20,44.0,118.0,67.3
2018-12-21,52.0,167.0,88.6
2018-12-22,72.0,151.0,99.0
2018-12-23,16.0,101.0,53.8
2018-12-24,13.0,37.0,22.5
2018-12-25,22.0,60.0,38.0
2018-12-26,17.0,93.0,49.9
2018-12-27,13.0,49.0,27.2
2018-12-28,17.0,46.0,31.6
2018-12-29,18.0,48.0,31.6
2018-12-30,13.0,59.0,35.8
2018-12-31,32.0,104.0,55.0
2019-01-01,22.0,67.0,40.5
2019-01-02,24.0,69.0,38.3
2019-01-03,27.0,67.0,40.5
2019-01-04,41.0,139.0,77.7
2019-01-05,25.0,168.0,73.2
2019-01-06,23.0,93.0,46.8
2019-01-07,37.0,99.0,63.4
2019-01-08,27.0,73.0,44.4
2019-01-09,29.0,104.0,51.3
2019-01-10,37.0,118.0,61.0
2019-01-11,57.0,131.0,84.3
2019-01-12,83.0,158.0,110.3
2019-01-13,94.0,181.0,129.4
2019-01-14,127.0,237.0,180.7
2019-01-15,59.0,217.0,138.2
2019-01-16,22.0,117.0,43.0
2019-01-17,24.0,60.0,41.4
2019-01-18,21.0,127.0,64.9
2019-01-19,63.0,179.0,109.5
2019-01-20,31.0,146.0,70.1
2019-01-21,22.0,63.0,41.3
2019-01-22,39.0,92.0,59.5
2019-01-23,33.0,154.0,78.6
2019-01-24,25.0,78.0,41.7
2019-01-25,23.0,81.0,46.0
2019-01-26,29.0,71.0,43.9
2019-01-27,15.0,83.0,41.0
2019-01-28,26.0,100.0,65.7
2019-01-29,43.0,127.0,64.2
2019-01-30,41.0,114.0,62.8
2019-01-31,40.0,80.0,61.7
2019-02-01,16.0,57.0,36.0
2019-02-02,34.0,85.0,57.8
2019-02-03,22.0,92.0,48.0
2019-02-04,25.0,137.0,73.0
2019-02-05,33.0,138.0,70.4
2019-02-06,46.0,134.0,84.8
2019-02-07,23.0,134.0,57.5
2019-02-08,14.0,49.0,31.5
2019-02-09,19.0,62.0,36.3
2019-02-10,29.0,72.0,44.5
2019-02-11,26.0,63.0,42.3
2019-02-12,39.0,94.0,65.1
2019-02-13,17.0,72.0,43.9
2019-02-14,28.0,103.0,56.0
2019-02-15,30.0,106.0,51.3
2019-02-16,40.0,200.0,80.4
2019-02-17,22.0,72.0,42.7
2019-02-18,26.0,81.0,49.3
2019-02-19,32.0,78.0,51.9
2019-02-20,24.0,118.0,66.9
2019-02-21,64.0,246.0,98.8
2019-02-22,56.0,142.0,84.5
2019-02-23,22.0,140.0,72.8
2019-02-24,42.0,157.0,78.7
2019-02-25,46.0,146.0,92.0
2019-02-26,36.0,79.0,55.2
2019-02-27,49.0,155.0,76.1
2019-02-28,58.0,147.0,93.2
2019-03-01,83.0,166.0,126.8
2019-03-02,89.0,167.0,131.0
2019-03-03,64.0,216.0,123.3
2019-03-04,0.0,536.0,85.7
2019-03-05,149.0,270.0,193.2
2019-03-06,83.0,191.0,145.6
2019-03-07,13.0,122.0,58.5
2019-03-08,30.0,75.0,48.8
2019-03-09,24.0,86.0,52.5
2019-03-10,24.0,80.0,55.6
2019-03-11,41.0,130.0,77.1
2019-03-12,25.0,142.0,81.4
2019-03-13,15.0,74.0,34.5
2019-03-14,19.0,112.0,48.5
2019-03-15,9.0,80.0,53.2
2019-03-16,22.0,75.0,42.0
2019-03-17,16.0,52.0,34.5
2019-03-18,19.0,86.0,41.1
2019-03-19,0.0,143.0,71.7
2019-03-20,48.0,142.0,104.6
2019-03-21,6.0,58.0,36.4
2019-03-22,9.0,50.0,32.3
2019-03-23,7.0,52.0,24.4
2019-03-24,10.0,47.0,23.3
2019-03-25,6.0,74.0,41.1
2019-03-26,12.0,88.0,51.3
2019-03-27,51.0,117.0,85.7
2019-03-28,27.0,143.0,75.0
2019-03-29,0.0,127.0,30.8
2019-03-30,21.0,62.0,36.3
2019-03-31,11.0,72.0,38.4
2019-04-01,7.0,36.0,22.6
2019-04-02,11.0,51.0,30.3
2019-04-03,20.0,68.0,36.3
2019-04-04,11.0,59.0,32.1
2019-04-05,20.0,98.0,53.0
2019-04-06,26.0,77.0,48.1
2019-04-07,13.0,55.0,33.7
2019-04-08,17.0,61.0,33.2
2019-04-09,1.0,105.0,41.2
2019-04-10,0.0,24.0,7.9
2019-04-11,8.0,55.0,27.9
2019-04-12,25.0,75.0,49.8
2019-04-13,18.0,84.0,50.6
2019-04-14,17.0,64.0,37.3
2019-04-15,18.0,69.0,43.2
2019-04-16,18.0,85.0,46.7
2019-04-17,25.0,171.0,44.3
2019-04-18,9.0,92.0,42.3
2019-04-19,23.0,224.0,61.1
2019-04-20,15.0,76.0,41.1
2019-04-21,0.0,65.0,31.8
2019-04-22,30.0,131.0,74.6
2019-04-23,29.0,126.0,69.0
2019-04-24,11.0,88.0,52.7
2019-04-25,4.0,58.0,33.4
2019-04-26,0.0,42.0,15.5
2019-04-27,0.0,42.0,14.7
2019-04-28,0.0,36.0,17.3
2019-04-29,0.0,550.0,78.0
2019-04-30,11.0,207.0,46.6
2019-05-01,8.0,80.0,42.1
2019-05-02,20.0,71.0,40.8
2019-05-03,13.0,120.0,61.9
2019-05-04,47.0,142.0,90.7
2019-05-05,36.0,128.0,74.4
2019-05-06,7.0,68.0,34.7
2019-05-07,12.0,116.0,48.0
2019-05-08,14.0,85.0,45.4
2019-05-09,16.0,84.0,45.9
2019-05-10,16.0,100.0,58.1
2019-05-11,28.0,94.0,54.7
2019-05-12,12.0,89.0,52.5
2019-05-13,24.0,98.0,56.0
2019-05-14,11.0,72.0,40.0
2019-05-15,25.0,90.0,58.9
2019-05-16,24.0,105.0,56.6
2019-05-17,22.0,93.0,49.0
2019-05-18,0.0,84.0,27.0
2019-05-19,0.0,77.0,19.4
2019-05-20,4.0,45.0,22.6
2019-05-21,5.0,85.0,37.6
2019-05-22,11.0,66.0,42.7
2019-05-23,33.0,103.0,63.1
2019-05-24,34.0,102.0,66.0
2019-05-25,16.0,150.0,65.6
2019-05-26,15.0,52.0,33.2
2019-05-27,3.0,48.0,23.5
2019-05-28,0.0,42.0,14.1
2019-05-29,8.0,53.0,32.5
2019-05-30,14.0,66.0,35.5
2019-05-31,0.0,45.0,17.0
2019-06-01,6.0,60.0,31.2
2019-06-02,3.0,57.0,28.6
2019-06-03,4.0,60.0,29.2
2019-06-04,11.0,66.0,32.2
2019-06-05,7.0,102.0,42.6
2019-06-06,4.0,100.0,45.3
2019-06-07,0.0,29.0,11.2
2019-06-08,0.0,57.0,21.3
2019-06-09,0.0,75.0,32.7
2019-06-10,0.0,28.0,8.1
2019-06-11,0.0,224.0,33.8
2019-06-12,2.0,54.0,21.5
2019-06-13,9.0,43.0,23.9
2019-06-14,0.0,47.0,25.6
2019-06-15,0.0,42.0,23.4
2019-06-16,0.0,36.0,12.2
2019-06-17,2.0,44.0,21.9
2019-06-18,0.0,102.0,31.2
2019-06-19,10.0,51.0,27.7
2019-06-20,0.0,52.0,23.6
2019-06-21,2.0,40.0,22.5
2019-06-22,0.0,28.0,8.5
2019-06-23,0.0,134.0,16.8
2019-06-24,0.0,43.0,19.9
2019-06-25,0.0,77.0,30.9
2019-06-26,0.0,53.0,28.3
2019-06-27,0.0,65.0,16.9
2019-06-28,0.0,84.0,39.0
2019-06-29,1.0,125.0,38.3
2019-06-30,1.0,72.0,33.6
2019-07-01,0.0,65.0,29.9
2019-07-02,1.0,64.0,27.7
2019-07-03,0.0,59.0,28.6
2019-07-04,0.0,52.0,25.2
2019-07-05,0.0,62.0,28.5
2019-07-06,15.0,47.0,27.9
2019-07-07,0.0,34.0,15.2
2019-07-08,0.0,49.0,16.2
2019-07-09,0.0,36.0,12.6
2019-07-10,0.0,33.0,12.5
2019-07-11,0.0,22.0,6.4
2019-07-12,0.0,30.0,14.5
2019-07-13,7.0,56.0,32.0
2019-07-14,0.0,82.0,40.4
2019-07-15,0.0,89.0,38.2
2019-07-16,0.0,81.0,30.6
2019-07-17,11.0,120.0,54.0
2019-07-18,21.0,104.0,60.8
2019-07-19,0.0,107.0,33.4
2019-07-20,0.0,41.0,9.2
2019-07-21,0.0,61.0,16.1
2019-07-22,5.0,118.0,41.2
2019-07-23,4.0,49.0,22.1
2019-07-24,0.0,40.0,22.3
2019-07-25,0.0,52.0,25.4
2019-07-26,0.0,48.0,17.5
2019-07-27,0.0,51.0,21.1
2019-07-28,0.0,59.0,15.7
2019-07-29,0.0,34.0,14.0
2019-07-30,0.0,51.0,17.3
2019-07-31,0.0,160.0,28.1
2019-08-01,0.0,37.0,13.5
2019-08-02,0.0,38.0,19.0
2019-08-03,0.0,39.0,15.5
2019-08-04,0.0,64.0,27.7
2019-08-05,1.0,62.0,37.4
2019-08-06,9.0,51.0,25.1
2019-08-07,0.0,65.0,21.1
2019-08-08,10.0,77.0,39.8
2019-08-09,8.0,44.0,25.6
2019-08-10,0.0,72.0,26.9
2019-08-11,1.0,66.0,20.8
2019-08-12,4.0,42.0,20.7
2019-08-13,0.0,77.0,24.7
2019-08-14,0.0,59.0,17.3
2019-08-15,0.0,25.0,9.1
2019-08-16,0.0,54.0,15.4
2019-08-17,6.0,176.0,36.5
2019-08-18,10.0,48.0,23.9
2019-08-19,12.0,44.0,23.8
2019-08-20,7.0,49.0,27.5
2019-08-21,12.0,68.0,35.0
2019-08-22,10.0,74.0,38.0
2019-08-23,12.0,141.0,35.7
2019-08-24,4.0,58.0,22.2
2019-08-25,0.0,36.0,19.2
2019-08-26,9.0,58.0,27.2
2019-08-27,2.0,52.0,28.4
2019-08-28,9.0,40.0,26.5
2019-09-02,15.0,36.0,24.3
2019-09-03,0.0,49.0,23.5
2019-09-04,0.0,26.0,8.3
2019-09-05,0.0,30.0,8.4
2019-09-06,0.0,62.0,17.7
2019-09-07,0.0,38.0,10.4
2019-09-08,0.0,71.0,34.9
2019-09-09,8.0,70.0,34.8
2019-09-10,0.0,53.0,18.0
2019-09-11,0.0,148.0,19.4
2019-09-12,5.0,129.0,30.4
2019-09-13,0.0,79.0,17.5
2019-09-14,4.0,55.0,22.8
2019-09-15,0.0,45.0,15.5
2019-09-16,0.0,24.0,12.5
2019-09-17,0.0,139.0,24.8
2019-09-18,10.0,385.0,32.9
2019-09-19,3.0,144.0,24.4
2019-09-20,0.0,61.0,19.0
2019-09-21,0.0,50.0,11.1
2019-09-22,0.0,0.0,0.0
2019-09-23,0.0,60.0,9.4
2019-09-24,0.0,38.0,21.2
2019-09-25,6.0,63.0,29.6
2019-09-26,1.0,51.0,28.2
2019-09-27,0.0,34.0,19.5
2019-09-28,10.0,49.0,27.8
2019-09-29,12.0,73.0,39.0
2019-09-30,12.0,128.0,51.6
2019-10-01,22.0,82.0,43.9
2019-10-02,0.0,64.0,23.2
2019-10-03,0.0,28.0,7.8
2019-10-04,0.0,90.0,29.1
2019-10-05,0.0,67.0,32.1
2019-10-06,0.0,37.0,9.5
2019-10-07,2.0,33.0,13.8
2019-10-08,0.0,37.0,19.8
2019-10-09,0.0,40.0,19.9
2019-10-10,7.0,54.0,27.6
2019-10-11,0.0,45.0,28.1
2019-10-12,0.0,44.0,20.1
2019-10-13,0.0,36.0,14.3
2019-10-14,10.0,42.0,27.5
2019-10-15,0.0,37.0,14.9
2019-10-16,0.0,44.0,25.0
2019-10-17,2.0,43.0,24.5
2019-10-18,0.0,36.0,14.1
2019-10-19,0.0,41.0,18.5
2019-10-20,5.0,75.0,35.3
2019-10-21,0.0,73.0,39.0
2019-10-22,4.0,69.0,34.9
2019-10-23,0.0,46.0,21.1
2019-10-24,0.0,50.0,21.9
2019-10-25,0.0,42.0,19.5
2019-10-26,6.0,48.0,22.4
2019-10-27,4.0,42.0,24.0
2019-10-28,12.0,49.0,30.8
2019-10-29,20.0,81.0,50.8
2019-10-30,3.0,47.0,22.6
2019-10-31,0.0,111.0,51.7
2019-11-01,23.0,206.0,91.9
2019-11-02,25.0,131.0,67.3
2019-11-03,2.0,97.0,49.2
2019-11-04,0.0,43.0,13.6
2019-11-05,10.0,59.0,32.5
2019-11-06,30.0,67.0,49.0
2019-11-07,22.0,79.0,45.4
2019-11-08,0.0,67.0,35.4
2019-11-09,20.0,71.0,46.1
2019-11-10,0.0,65.0,45.7
2019-11-11,10.0,48.0,29.3
2019-11-12,26.0,69.0,44.6
2019-11-13,2.0,73.0,39.9
2019-11-14,4.0,42.0,19.4
2019-11-15,0.0,54.0,28.1
2019-11-16,19.0,63.0,40.7
2019-11-17,5.0,60.0,29.9
2019-11-18,1.0,188.0,62.8
2019-11-19,16.0,48.0,28.3
2019-11-20,0.0,42.0,24.2
2019-11-21,21.0,75.0,40.0
2019-11-22,16.0,63.0,42.6
2019-11-23,2.0,59.0,30.0
2019-11-24,8.0,80.0,34.3
2019-11-25,7.0,49.0,28.7
2019-11-26,2.0,55.0,29.1
2019-11-27,19.0,65.0,43.5
2019-11-28,14.0,66.0,44.2
2019-11-29,27.0,84.0,48.9
2019-11-30,28.0,117.0,58.0
2019-12-01,25.0,75.0,48.5
2019-12-02,8.0,45.0,24.4
2019-12-03,7.0,66.0,30.4
2019-12-04,2.0,59.0,31.1
2019-12-05,6.0,46.0,27.0
2019-12-06,16.0,52.0,33.5
2019-12-07,28.0,98.0,59.8
2019-12-08,41.0,88.0,63.2
2019-12-09,52.0,102.0,77.9
2019-12-10,53.0,206.0,120.1
2019-12-11,10.0,178.0,79.7
2019-12-12,11.0,44.0,25.1
2019-12-13,12.0,42.0,30.1
2019-12-14,0.0,105.0,42.2
2019-12-15,13.0,57.0,39.4
2019-12-16,20.0,62.0,38.2
2019-12-17,15.0,55.0,35.6
2019-12-18,21.0,60.0,41.6
2019-12-19,12.0,65.0,30.7
2019-12-20,12.0,57.0,33.2
2019-12-21,23.0,62.0,43.5
2019-12-22,44.0,87.0,66.4
2019-12-23,34.0,79.0,61.3
2019-12-24,52.0,102.0,79.6
2019-12-25,20.0,89.0,58.4
2019-12-26,23.0,101.0,51.9
2019-12-27,9.0,59.0,36.6
2019-12-28,21.0,72.0,46.4
2019-12-29,32.0,64.0,47.4
2019-12-30,21.0,77.0,42.9
2019-12-31,8.0,130.0,31.4
2020-01-01,14.0,62.0,38.9
2020-01-02,43.0,98.0,68.6
2020-01-03,45.0,116.0,77.8
2020-01-04,37.0,94.0,62.7
2020-01-05,42.0,85.0,62.0
2020-01-06,17.0,85.0,45.8
2020-01-07,0.0,26.0,9.7
2020-01-08,5.0,74.0,32.1
2020-01-09,27.0,70.0,53.5
2020-01-10,46.0,126.0,73.0
2020-01-11,41.0,79.0,59.9
2020-01-12,25.0,89.0,52.6
2020-01-13,6.0,55.0,27.6
2020-01-14,18.0,53.0,34.1
2020-01-15,22.0,60.0,41.4
2020-01-16,12.0,61.0,42.9
2020-01-17,37.0,91.0,63.8
2020-01-18,23.0,116.0,68.3
2020-01-19,37.0,128.0,71.3
2020-01-20,13.0,114.0,54.0
2020-01-21,30.0,93.0,48.9
2020-01-22,28.0,70.0,49.9
2020-01-23,32.0,95.0,70.6
2020-01-24,55.0,108.0,81.7
2020-01-25,14.0,99.0,57.7
2020-01-26,1.0,55.0,27.5
2020-01-27,0.0,31.0,10.1
2020-01-28,0.0,33.0,11.3
2020-01-29,4.0,28.0,14.7
2020-01-30,0.0,37.0,16.5
2020-01-31,5.0,82.0,33.9
2020-02-01,38.0,135.0,86.1
2020-02-02,32.0,131.0,90.2
2020-02-03,18.0,53.0,29.5
2020-02-04,8.0,89.0,32.1
2020-02-05,12.0,42.0,27.7
2020-02-06,28.0,97.0,45.4
2020-02-07,15.0,75.0,43.9
2020-02-08,32.0,79.0,49.7
2020-02-09,15.0,72.0,42.1
2020-02-10,35.0,72.0,53.9
2020-02-11,45.0,100.0,67.9
2020-02-12,36.0,92.0,63.3
2020-02-13,28.0,132.0,89.8
2020-02-14,67.0,138.0,98.6
2020-02-15,31.0,120.0,76.0
2020-02-16,0.0,217.0,51.3
2020-02-17,24.0,318.0,107.7
2020-02-18,15.0,56.0,28.7
2020-02-19,20.0,72.0,42.8
2020-02-20,56.0,202.0,86.4
2020-02-21,31.0,168.0,84.5
2020-02-22,19.0,162.0,75.8
2020-02-23,10.0,44.0,24.0
2020-02-24,17.0,72.0,41.7
2020-02-25,0.0,83.0,27.4
2020-02-26,0.0,58.0,19.7
2020-02-27,0.0,47.0,14.8
2020-02-28,4.0,57.0,32.3
2020-02-29,3.0,48.0,25.6
2020-03-01,28.0,104.0,56.5
2020-03-02,8.0,62.0,41.5
2020-03-03,23.0,106.0,55.0
2020-03-04,23.0,89.0,53.9
2020-03-05,25.0,70.0,43.4
2020-03-06,22.0,99.0,50.6
2020-03-07,44.0,130.0,78.0
2020-03-08,42.0,105.0,73.1
2020-03-09,29.0,97.0,69.9
2020-03-10,2.0,135.0,56.0
2020-03-11,11.0,61.0,31.2
2020-03-12,12.0,54.0,32.5
2020-03-13,9.0,58.0,32.1
2020-03-14,7.0,113.0,45.5
2020-03-15,3.0,88.0,43.1
2020-03-16,9.0,53.0,25.0
2020-03-17,14.0,93.0,47.4
2020-03-18,12.0,109.0,65.7
2020-03-19,22.0,142.0,57.0
2020-03-20,8.0,52.0,30.4
2020-03-21,8.0,84.0,43.5
2020-03-22,3.0,99.0,40.1
2020-03-23,31.0,87.0,55.3
2020-03-24,34.0,88.0,62.9
2020-03-25,34.0,89.0,56.3
2020-03-26,33.0,80.0,57.0
2020-03-27,14.0,96.0,47.2
2020-03-28,0.0,62.0,30.9
2020-03-29,1.0,70.0,42.9
2020-03-30,0.0,85.0,55.4
2020-03-31,30.0,93.0,51.9
2020-04-01,21.0,115.0,80.8
2020-04-02,16.0,83.0,44.3
2020-04-03,29.0,94.0,63.9
2020-04-04,27.0,112.0,68.8
2020-04-05,3.0,82.0,48.9
2020-04-06,35.0,81.0,54.4
2020-04-07,22.0,99.0,55.8
2020-04-08,20.0,74.0,40.6
2020-04-09,18.0,81.0,47.9
2020-04-10,10.0,72.0,41.5
2020-04-11,12.0,65.0,40.2
2020-04-12,0.0,70.0,32.8
2020-04-13,0.0,60.0,19.3
2020-04-14,24.0,87.0,54.5
2020-04-15,0.0,102.0,65.1
2020-04-16,33.0,105.0,63.7
2020-04-17,8.0,88.0,46.9
2020-04-18,0.0,96.0,28.1
2020-04-19,0.0,48.0,26.7
2020-04-20,0.0,44.0,17.4
2020-04-21,16.0,73.0,32.5
2020-04-22,17.0,150.0,64.0
2020-04-23,18.0,68.0,39.4
2020-04-24,11.0,231.0,43.3
2020-04-25,12.0,83.0,50.5
2020-04-26,2.0,63.0,34.9
2020-04-27,13.0,58.0,37.2
2020-04-28,14.0,87.0,42.2
2020-04-29,15.0,86.0,53.1
2020-04-30,12.0,70.0,37.8
2020-05-01,34.0,73.0,49.8
2020-05-02,23.0,86.0,44.2
2020-05-03,0.0,42.0,26.8
2020-05-04,13.0,62.0,34.4
2020-05-05,1.0,63.0,33.2
2020-05-06,0.0,65.0,35.6
2020-05-07,8.0,70.0,33.3
2020-05-08,8.0,90.0,34.1
2020-05-09,0.0,58.0,16.3
2020-05-10,4.0,101.0,36.5
2020-05-11,50.0,157.0,98.0
2020-05-12,7.0,82.0,38.4
2020-05-13,16.0,62.0,33.6
2020-05-14,13.0,64.0,41.3
2020-05-15,0.0,75.0,33.0
2020-05-16,0.0,77.0,28.6
2020-05-17,6.0,89.0,43.7
2020-05-18,8.0,87.0,44.8
2020-05-19,0.0,302.0,33.6
2020-05-20,0.0,49.0,11.8
2020-05-21,0.0,67.0,24.7
2020-05-22,24.0,86.0,52.7
2020-05-23,17.0,140.0,54.6
2020-05-24,0.0,97.0,29.8
2020-05-25,5.0,83.0,44.4
2020-05-26,0.0,98.0,46.6
2020-05-27,0.0,41.0,16.9
2020-05-28,2.0,43.0,25.3
2020-05-29,10.0,54.0,30.3
2020-05-30,13.0,63.0,32.6
2020-05-31,17.0,57.0,33.6
2020-06-01,0.0,86.0,23.6
2020-06-02,0.0,138.0,37.2
2020-06-03,0.0,149.0,53.3
2020-06-04,0.0,121.0,65.8
2020-06-05,0.0,114.0,37.7
2020-06-06,21.0,78.0,47.5
